top,lat,lon,humidity,temp,accel,dust
$data,50.842250,4.330907,30.70,18.20,0.30,110
$data,50.842250,4.330907,30.70,18.20,0.30,118
$data,50.842235,4.330863,30.70,18.20,0.40,136
$data,50.842220,4.330820,30.20,18.10,0.05,134
$data,50.842220,4.330820,30.20,18.10,0.05,126
$data,50.842197,4.330771,30.20,18.10,0.10,144
$data,50.842197,4.330771,30.20,18.10,0.15,133
$data,50.842170,4.330718,30.00,18.10,0.00,129
$data,50.842170,4.330718,30.00,18.10,0.05,122
$data,50.842155,4.330665,30.00,18.10,0.00,127
$data,50.842155,4.330665,30.00,18.10,0.05,120
$data,50.842128,4.330605,29.60,18.10,0.05,146
$data,50.842128,4.330605,29.60,18.10,0.00,121
$data,50.842105,4.330538,29.60,18.10,0.00,139
$data,50.842105,4.330538,29.60,18.10,0.00,143
$data,50.842082,4.330467,29.80,18.10,0.00,159
$data,50.842082,4.330467,29.80,18.10,0.00,124
$data,50.842056,4.330399,29.80,18.10,0.10,139
$data,50.842056,4.330399,29.80,18.10,0.15,108
$data,50.842025,4.330331,29.80,18.10,0.10,141
$data,50.842025,4.330331,29.80,18.10,0.00,147
$data,50.841991,4.330267,29.80,18.10,0.00,177
$data,50.841960,4.330198,30.00,18.10,0.05,129
$data,50.841960,4.330198,30.00,18.10,0.00,130
$data,50.841926,4.330123,30.00,18.10,0.05,123
$data,50.841926,4.330123,30.00,18.10,0.05,122
$data,50.841896,4.330047,30.30,18.10,0.30,167
$data,50.841896,4.330047,30.30,18.10,0.30,128
$data,50.841861,4.329967,30.30,18.10,0.05,101
$data,50.841861,4.329967,30.30,18.10,0.00,115
$data,50.841819,4.329888,30.00,18.10,0.05,173
$data,50.841819,4.329888,30.00,18.10,0.05,109
$data,50.841789,4.329810,30.00,18.10,0.10,178
$data,50.841789,4.329810,30.00,18.10,0.15,133
$data,50.841739,4.329733,30.10,18.10,0.05,150
$data,50.841739,4.329733,30.10,18.10,0.20,96
$data,50.841697,4.329655,30.10,18.10,0.35,138
$data,50.841697,4.329655,30.10,18.10,0.20,109
$data,50.841667,4.329576,30.10,18.10,0.10,148
$data,50.841667,4.329576,30.10,18.10,0.25,127
$data,50.841625,4.329495,30.10,18.10,0.25,153
$data,50.841625,4.329495,30.10,18.10,0.05,155
$data,50.841594,4.329412,30.30,18.10,0.15,131
$data,50.841594,4.329412,30.30,18.10,0.15,128
$data,50.841552,4.329331,30.30,18.10,0.05,157
$data,50.841552,4.329331,30.30,18.10,0.05,142
$data,50.841510,4.329250,30.50,18.10,0.10,148
$data,50.841510,4.329250,30.50,18.10,0.20,124
$data,50.841480,4.329165,30.50,18.10,0.10,157
$data,50.841480,4.329165,30.50,18.10,0.05,152
$data,50.841438,4.329080,30.60,18.10,0.05,152
$data,50.841438,4.329080,30.60,18.10,0.10,117
$data,50.841407,4.328998,30.60,18.10,0.10,158
$data,50.841407,4.328998,30.60,18.10,0.10,129
$data,50.841365,4.328910,30.60,18.10,0.10,161
$data,50.841365,4.328910,30.60,18.10,0.20,115
$data,50.841331,4.328828,30.60,18.10,0.15,141
$data,50.841331,4.328828,30.60,18.10,0.15,102
$data,50.841300,4.328746,30.70,18.10,0.05,120
$data,50.841300,4.328746,30.70,18.10,0.05,129
$data,50.841266,4.328670,30.70,18.10,0.20,172
$data,50.841266,4.328670,30.70,18.10,0.50,102
$data,50.841236,4.328597,30.90,18.10,0.20,196
$data,50.841236,4.328597,30.90,18.10,0.15,110
$data,50.841201,4.328520,30.90,18.10,0.15,132
$data,50.841201,4.328520,30.90,18.10,0.10,130
$data,50.841171,4.328446,30.90,18.10,1.70,201
$data,50.841171,4.328446,30.90,18.10,2.20,191
$data,50.841129,4.328372,30.90,18.10,0.15,159
$data,50.841129,4.328372,30.90,18.10,0.20,131
$data,50.841098,4.328295,30.70,18.00,0.05,129
$data,50.841098,4.328295,30.70,18.00,0.25,107
$data,50.841064,4.328211,30.70,18.00,0.10,118
$data,50.841064,4.328211,30.70,18.00,0.10,116
$data,50.841030,4.328130,30.60,18.00,0.10,129
$data,50.841030,4.328130,30.60,18.00,0.15,116
$data,50.840991,4.328047,30.60,18.00,0.00,130
$data,50.840991,4.328047,30.60,18.00,0.05,150
$data,50.840957,4.327965,30.40,18.00,0.20,131
$data,50.840957,4.327965,30.40,18.00,0.25,138
$data,50.840919,4.327885,30.40,18.00,0.15,136
$data,50.840919,4.327885,30.40,18.00,0.05,156
$data,50.840885,4.327806,30.50,18.00,0.05,141
$data,50.840885,4.327806,30.50,18.00,0.00,124
$data,50.840843,4.327730,30.50,18.00,0.05,139
$data,50.840843,4.327730,30.50,18.00,0.05,120
$data,50.840812,4.327651,30.60,18.00,0.05,154
$data,50.840812,4.327651,30.60,18.00,0.00,129
$data,50.840778,4.327571,30.60,18.00,0.00,154
$data,50.840778,4.327571,30.60,18.00,0.00,94
$data,50.840747,4.327485,30.70,18.00,0.15,159
$data,50.840747,4.327485,30.70,18.00,0.15,232
$data,50.840705,4.327402,30.70,18.00,0.10,124
$data,50.840705,4.327402,30.70,18.00,0.00,104
$data,50.840682,4.327318,30.70,18.00,0.00,120
$data,50.840682,4.327318,30.70,18.00,0.05,117
$data,50.840641,4.327240,30.70,18.00,0.00,131
$data,50.840641,4.327240,30.70,18.00,0.05,128
$data,50.840610,4.327168,30.80,18.00,0.20,122
$data,50.840610,4.327168,30.80,18.00,0.20,135
$data,50.840568,4.327092,30.80,18.00,0.15,153
$data,50.840568,4.327092,30.80,18.00,0.05,120
$data,50.840534,4.327018,31.00,18.00,0.10,128
$data,50.840534,4.327018,31.00,18.00,0.05,143
$data,50.840503,4.326940,31.00,18.00,0.05,182
$data,50.840503,4.326940,31.00,18.00,0.10,125
$data,50.840476,4.326858,31.10,18.00,0.05,187
$data,50.840476,4.326858,31.10,18.00,0.05,128
$data,50.840446,4.326775,31.10,18.00,0.15,135
$data,50.840446,4.326775,31.10,18.00,0.45,160
$data,50.840419,4.326693,31.10,18.00,0.20,128
$data,50.840419,4.326693,31.10,18.00,0.00,93
$data,50.840389,4.326605,31.10,18.00,0.00,128
$data,50.840389,4.326605,31.10,18.00,0.00,160
$data,50.840354,4.326523,31.20,18.00,0.10,192
$data,50.840354,4.326523,31.20,18.00,0.05,134
$data,50.840332,4.326448,31.20,18.00,0.05,127
$data,50.840332,4.326448,31.20,18.00,0.00,135
$data,50.840309,4.326363,31.60,18.00,0.05,171
$data,50.840309,4.326363,31.60,18.00,0.00,126
$data,50.840282,4.326277,31.60,18.00,0.05,19
$data,50.840282,4.326277,31.60,18.00,0.10,156
$data,50.840251,4.326193,31.80,18.00,0.05,176
$data,50.840251,4.326193,31.80,18.00,0.00,118
$data,50.840217,4.326110,31.80,18.00,0.00,130
$data,50.840217,4.326110,31.80,18.00,0.05,144
$data,50.840194,4.326034,31.80,18.00,0.15,146
$data,50.840167,4.325958,31.80,18.00,0.00,123
$data,50.840167,4.325958,31.80,18.00,0.00,157
$data,50.840137,4.325880,31.90,17.90,0.05,178
$data,50.840137,4.325880,31.90,17.90,0.00,115
$data,50.840103,4.325801,31.90,17.90,0.05,157
$data,50.840103,4.325801,31.90,17.90,0.05,118
$data,50.840072,4.325722,32.10,17.90,0.05,145
$data,50.840038,4.325645,32.10,17.90,0.05,149
$data,50.840038,4.325645,32.10,17.90,0.00,94
$data,50.840015,4.325563,31.70,17.90,0.00,151
$data,50.839981,4.325482,31.70,17.90,0.05,123
$data,50.839981,4.325482,31.70,17.90,0.15,105
$data,50.839950,4.325400,31.70,17.90,0.30,143
$data,50.839923,4.325325,31.70,17.90,0.00,172
$data,50.839923,4.325325,31.70,17.90,0.00,121
$data,50.839908,4.325273,31.60,17.90,0.00,152
$data,50.839900,4.325247,31.60,17.90,0.00,145
$data,50.839900,4.325247,31.60,17.90,0.00,134
$data,50.839900,4.325236,31.10,17.90,0.10,156
$data,50.839900,4.325236,31.10,17.90,0.00,137
$data,50.839900,4.325242,31.10,17.90,0.00,139
$data,50.839900,4.325242,31.10,17.90,0.05,132
$data,50.839900,4.325239,31.30,17.90,0.05,142
$data,50.839893,4.325227,31.30,17.90,0.00,129
$data,50.839893,4.325227,31.30,17.90,0.00,112
$data,50.839885,4.325200,31.30,17.90,0.05,137
$data,50.839878,4.325170,31.30,17.90,0.00,148
$data,50.839878,4.325170,31.30,17.90,0.00,132
$data,50.839866,4.325127,31.20,17.90,0.40,149
$data,50.839866,4.325127,31.20,17.90,0.35,102
$data,50.839859,4.325077,31.20,17.90,0.00,139
$data,50.839859,4.325077,31.20,17.90,0.05,148
$data,50.839851,4.325025,30.90,17.80,0.10,189
$data,50.839851,4.325025,30.90,17.80,0.15,139
$data,50.839843,4.324968,30.90,17.80,0.00,122
$data,50.839843,4.324968,30.90,17.80,0.05,102
$data,50.839836,4.324910,30.80,17.90,0.10,140
$data,50.839836,4.324910,30.80,17.90,0.20,112
$data,50.839836,4.324851,30.80,17.90,0.00,149
$data,50.839836,4.324851,30.80,17.90,0.10,111
$data,50.839836,4.324786,30.90,17.80,0.15,142
$data,50.839836,4.324786,30.90,17.80,0.30,144
$data,50.839836,4.324722,30.90,17.80,0.00,146
$data,50.839836,4.324722,30.90,17.80,0.00,153
$data,50.839836,4.324660,30.90,17.80,0.10,220
$data,50.839836,4.324660,30.90,17.80,0.15,153
$data,50.839836,4.324597,30.90,17.80,0.00,243
$data,50.839836,4.324597,30.90,17.80,0.00,98
$data,50.839836,4.324533,31.10,17.80,0.05,179
$data,50.839836,4.324533,31.10,17.80,0.05,167
$data,50.839828,4.324463,31.10,17.80,0.00,163
$data,50.839828,4.324463,31.10,17.80,0.05,105
$data,50.839820,4.324393,31.40,17.80,0.05,144
$data,50.839820,4.324320,31.40,17.80,0.00,125
$data,50.839820,4.324320,31.40,17.80,0.00,123
$data,50.839820,4.324245,31.70,17.80,0.05,143
$data,50.839809,4.324170,31.70,17.80,0.00,136
$data,50.839809,4.324170,31.70,17.80,0.00,109
$data,50.839801,4.324010,31.70,17.80,0.05,122
$data,50.839801,4.324010,31.70,17.80,0.05,141
$data,50.839794,4.323928,31.60,17.80,0.05,193
$data,50.839794,4.323928,31.60,17.80,0.05,119
$data,50.839794,4.323848,31.60,17.80,0.00,142
$data,50.839794,4.323848,31.60,17.80,0.00,101
$data,50.839794,4.323770,31.60,17.80,0.05,180
$data,50.839794,4.323770,31.60,17.80,0.05,129
$data,50.839794,4.323690,31.60,17.80,0.05,132
$data,50.839794,4.323690,31.60,17.80,0.10,137
$data,50.839786,4.323537,31.60,17.80,0.00,148
$data,50.839786,4.323537,31.60,17.80,0.00,129
$data,50.839778,4.323463,31.80,17.80,0.00,153
$data,50.839771,4.323393,31.80,17.80,0.00,150
$data,50.839771,4.323393,31.80,17.80,0.00,121
$data,50.839736,4.323265,31.70,17.80,0.05,137
$data,50.839736,4.323265,31.70,17.80,0.05,110
$data,50.839706,4.323150,31.40,17.80,0.00,125
$data,50.839706,4.323150,31.40,17.80,0.00,136
$data,50.839679,4.323033,31.50,17.80,0.00,127
$data,50.839679,4.323033,31.50,17.80,0.00,131
$data,50.839672,4.322967,31.40,17.80,0.05,184
$data,50.839664,4.322900,31.40,17.80,0.00,121
$data,50.839664,4.322900,31.40,17.80,0.05,155
$data,50.839656,4.322832,31.50,17.80,0.65,154
$data,50.839649,4.322762,31.50,17.80,0.40,151
$data,50.839649,4.322762,31.50,17.80,0.70,109
$data,50.839656,4.322623,31.60,17.80,0.05,139
$data,50.839656,4.322623,31.60,17.80,0.05,118
$data,50.839679,4.322505,31.50,17.80,0.00,135
$data,50.839679,4.322505,31.50,17.80,0.00,136
$data,50.839706,4.322458,31.70,17.80,0.45,144
$data,50.839729,4.322413,31.70,17.80,0.00,135
$data,50.839729,4.322413,31.70,17.80,0.00,125
$data,50.839786,4.322358,31.80,17.80,0.00,129
$data,50.839786,4.322358,31.80,17.80,0.05,118
$data,50.839820,4.322345,31.80,17.80,0.05,140
$data,50.839851,4.322332,31.80,17.80,0.00,156
$data,50.839851,4.322332,31.80,17.80,0.05,124
$data,50.839931,4.322293,31.80,17.70,0.00,119
$data,50.839931,4.322293,31.80,17.70,0.00,111
$data,50.840015,4.322255,32.20,17.70,0.00,137
$data,50.840015,4.322255,32.20,17.70,0.00,128
$data,50.840087,4.322204,31.90,17.70,0.00,175
$data,50.840087,4.322204,31.90,17.70,0.05,107
$data,50.840160,4.322148,31.70,17.70,0.00,141
$data,50.840160,4.322148,31.70,17.70,0.00,130
$data,50.840194,4.322128,31.60,17.70,0.05,149
$data,50.840232,4.322108,31.60,17.70,0.00,120
$data,50.840232,4.322108,31.60,17.70,0.00,149
$data,50.840316,4.322070,31.40,17.70,0.00,144
$data,50.840316,4.322070,31.40,17.70,0.00,130
$data,50.840396,4.322028,31.60,17.70,0.00,131
$data,50.840396,4.322028,31.60,17.70,0.00,119
$data,50.840438,4.322007,31.60,17.70,0.00,147
$data,50.840476,4.321986,31.70,17.70,0.05,129
$data,50.840476,4.321986,31.70,17.70,0.05,105
$data,50.840518,4.321968,31.70,17.70,0.00,148
$data,50.840560,4.321948,31.70,17.70,0.00,113
$data,50.840560,4.321948,31.70,17.70,0.10,115
$data,50.840599,4.321930,31.70,17.70,0.00,132
$data,50.840641,4.321910,31.60,17.70,0.00,121
$data,50.840641,4.321910,31.60,17.70,0.00,131
$data,50.840682,4.321892,31.60,17.70,0.00,147
$data,50.840713,4.321874,31.60,17.70,0.05,147
$data,50.840713,4.321874,31.60,17.70,0.05,117
$data,50.840755,4.321856,31.60,17.70,0.00,108
$data,50.840797,4.321835,31.50,17.70,0.00,90
$data,50.840797,4.321835,31.50,17.70,0.00,148
$data,50.840835,4.321798,31.50,17.70,0.00,146
$data,50.840877,4.321782,31.60,17.70,0.00,118
$data,50.840877,4.321782,31.60,17.70,0.10,113
$data,50.840919,4.321765,31.60,17.70,0.00,122
$data,50.840957,4.321753,31.50,17.60,0.00,127
$data,50.840957,4.321753,31.50,17.60,0.00,136
$data,50.840999,4.321737,31.50,17.60,0.00,139
$data,50.841041,4.321723,31.80,17.60,0.00,129
$data,50.841041,4.321723,31.80,17.60,0.00,131
$data,50.841072,4.321707,31.80,17.60,0.00,144
$data,50.841114,4.321683,31.70,17.60,0.00,134
$data,50.841114,4.321683,31.70,17.60,0.00,114
$data,50.841152,4.321650,31.70,17.60,0.00,135
$data,50.841186,4.321627,31.80,17.60,0.00,105
$data,50.841186,4.321627,31.80,17.60,0.00,116
$data,50.841220,4.321600,31.80,17.60,0.00,149
$data,50.841251,4.321573,31.60,17.60,0.00,122
$data,50.841251,4.321573,31.60,17.60,0.00,117
$data,50.841285,4.321557,31.60,17.60,0.00,158
$data,50.841285,4.321557,31.60,17.60,0.00,135
$data,50.841316,4.321543,31.40,17.60,0.00,152
$data,50.841316,4.321543,31.40,17.60,0.00,142
$data,50.841350,4.321533,31.40,17.60,0.00,107
$data,50.841381,4.321518,31.40,17.60,0.00,123
$data,50.841381,4.321518,31.40,17.60,0.00,123
$data,50.841415,4.321502,31.40,17.60,0.15,131
$data,50.841415,4.321502,31.40,17.60,0.10,192
$data,50.841445,4.321483,31.40,17.50,0.00,134
$data,50.841445,4.321483,31.40,17.50,0.00,114
$data,50.841480,4.321468,31.40,17.50,0.00,159
$data,50.841480,4.321468,31.40,17.50,0.00,155
$data,50.841510,4.321458,31.40,17.60,0.00,160
$data,50.841510,4.321458,31.40,17.60,0.00,127
$data,50.841545,4.321454,31.40,17.60,0.05,131
$data,50.841545,4.321454,31.40,17.60,0.00,113
$data,50.841560,4.321458,31.30,17.60,0.00,162
$data,50.841560,4.321458,31.30,17.60,0.00,135
$data,50.841587,4.321473,31.30,17.60,0.00,163
$data,50.841587,4.321473,31.30,17.60,0.00,174
$data,50.841609,4.321494,31.20,17.60,0.00,146
$data,50.841609,4.321494,31.20,17.60,0.00,114
$data,50.841640,4.321516,31.20,17.60,0.00,141
$data,50.841640,4.321516,31.20,17.60,0.00,145
$data,50.841667,4.321542,31.10,17.60,0.00,119
$data,50.841667,4.321542,31.10,17.60,0.00,103
$data,50.841697,4.321572,31.10,17.60,0.00,145
$data,50.841697,4.321572,31.10,17.60,0.00,146
$data,50.841724,4.321600,30.90,17.60,0.05,136
$data,50.841724,4.321600,30.90,17.60,0.05,134
$data,50.841754,4.321635,30.90,17.60,0.15,144
$data,50.841754,4.321635,30.90,17.60,0.05,162
$data,50.841796,4.321671,31.00,17.60,0.00,132
$data,50.841796,4.321671,31.00,17.60,0.00,141
$data,50.841831,4.321710,31.00,17.60,0.00,129
$data,50.841831,4.321710,31.00,17.60,0.00,146
$data,50.841869,4.321742,31.20,17.60,0.10,142
$data,50.841869,4.321742,31.20,17.60,0.10,107
$data,50.841911,4.321784,31.20,17.60,0.05,120
$data,50.841911,4.321784,31.20,17.60,0.00,154
$data,50.841953,4.321833,31.40,17.60,0.15,139
$data,50.841953,4.321833,31.40,17.60,0.25,138
$data,50.841991,4.321880,31.40,17.60,0.05,136
$data,50.841991,4.321880,31.40,17.60,0.00,123
$data,50.842025,4.321920,31.70,17.60,0.00,134
$data,50.842025,4.321920,31.70,17.60,0.00,115
$data,50.842056,4.321959,31.70,17.60,0.00,152
$data,50.842056,4.321959,31.70,17.60,0.05,121
$data,50.842090,4.321995,31.70,17.50,0.05,41
$data,50.842090,4.321995,31.70,17.50,0.05,119
$data,50.842121,4.322037,31.70,17.50,0.00,149
$data,50.842121,4.322037,31.70,17.50,0.00,124
$data,50.842155,4.322076,31.60,17.60,0.00,158
$data,50.842178,4.322113,31.60,17.60,0.00,160
$data,50.842178,4.322113,31.60,17.60,0.00,109
$data,50.842205,4.322146,31.80,17.50,0.00,165
$data,50.842235,4.322180,31.80,17.50,0.00,136
$data,50.842235,4.322180,31.80,17.50,0.00,133
$data,50.842262,4.322217,31.60,17.50,0.00,130
$data,50.842262,4.322217,31.60,17.50,0.00,164
$data,50.842285,4.322251,31.60,17.50,0.00,126
$data,50.842308,4.322281,31.60,17.50,0.00,130
$data,50.842308,4.322281,31.60,17.50,0.20,128
$data,50.842327,4.322310,31.60,17.50,0.05,128
$data,50.842327,4.322310,31.60,17.50,0.05,105
$data,50.842342,4.322341,31.60,17.50,0.00,168
$data,50.842342,4.322341,31.60,17.50,0.05,126
$data,50.842365,4.322379,31.60,17.50,0.05,127
$data,50.842365,4.322379,31.60,17.50,0.00,126
$data,50.842391,4.322412,31.50,17.50,0.00,137
$data,50.842391,4.322412,31.50,17.50,0.05,159
$data,50.842414,4.322442,31.50,17.50,0.00,151
$data,50.842414,4.322442,31.50,17.50,0.05,118
$data,50.842430,4.322468,31.30,17.50,0.10,132
$data,50.842430,4.322468,31.30,17.50,0.00,153
$data,50.842430,4.322490,31.30,17.50,0.00,133
$data,50.842430,4.322490,31.30,17.50,0.05,146
$data,50.842430,4.322510,31.20,17.50,0.00,140
$data,50.842430,4.322510,31.20,17.50,0.00,158
$data,50.842430,4.322537,31.20,17.50,0.00,134
$data,50.842430,4.322537,31.20,17.50,0.15,134
$data,50.842422,4.322572,31.10,17.50,0.05,132
$data,50.842422,4.322572,31.10,17.50,0.15,112
$data,50.842422,4.322610,31.10,17.50,0.15,170
$data,50.842422,4.322610,31.10,17.50,0.15,121
$data,50.842430,4.322647,31.40,17.50,0.05,277
$data,50.842430,4.322647,31.40,17.50,0.05,126
$data,50.842449,4.322673,31.40,17.50,0.05,149
$data,50.842449,4.322673,31.40,17.50,0.05,142
$data,50.842472,4.322699,31.60,17.50,0.05,154
$data,50.842472,4.322699,31.60,17.50,0.05,117
$data,50.842487,4.322723,31.60,17.50,0.00,153
$data,50.842487,4.322723,31.60,17.50,0.00,143
$data,50.842506,4.322753,31.50,17.50,0.25,307
$data,50.842506,4.322753,31.50,17.50,1.75,170
$data,50.842514,4.322780,31.50,17.50,0.60,115
$data,50.842514,4.322780,31.50,17.50,0.45,123
$data,50.842514,4.322802,31.60,17.50,0.10,141
$data,50.842514,4.322802,31.60,17.50,0.00,147
$data,50.842514,4.322823,31.60,17.50,0.00,142
$data,50.842514,4.322823,31.60,17.50,0.00,123
$data,50.842506,4.322850,31.40,17.40,0.00,147
$data,50.842506,4.322850,31.40,17.40,0.00,141
$data,50.842494,4.322871,31.40,17.40,0.00,144
$data,50.842494,4.322871,31.40,17.40,0.05,102
$data,50.842487,4.322886,31.10,17.40,0.00,200
$data,50.842464,4.322908,31.10,17.40,0.00,114
$data,50.842464,4.322908,31.10,17.40,0.05,139
$data,50.842441,4.322927,30.90,17.40,0.10,129
$data,50.842422,4.322945,30.90,17.40,0.90,266
$data,50.842422,4.322945,30.90,17.40,3.25,201
$data,50.842391,4.322988,31.00,17.40,0.50,136
$data,50.842391,4.322988,31.00,17.40,0.40,139
$data,50.842357,4.323051,31.10,17.50,0.00,148
$data,50.842357,4.323051,31.10,17.50,0.00,120
$data,50.842319,4.323135,31.00,17.40,0.05,156
$data,50.842319,4.323135,31.00,17.40,0.85,211
$data,50.842285,4.323224,31.00,17.40,0.05,140
$data,50.842285,4.323224,31.00,17.40,0.10,125
$data,50.842269,4.323265,31.30,17.40,0.25,149
$data,50.842269,4.323293,31.30,17.40,0.45,150
$data,50.842269,4.323293,31.30,17.40,0.50,118
$data,50.842243,4.323320,31.60,17.40,1.00,131
$data,50.842227,4.323328,31.60,17.40,0.60,115
$data,50.842227,4.323328,31.60,17.40,0.55,139
$data,50.842205,4.323330,31.30,17.40,0.80,122
$data,50.842178,4.323325,31.30,17.40,0.60,140
$data,50.842178,4.323325,31.30,17.40,0.05,148
$data,50.842155,4.323313,31.10,17.40,0.00,145
$data,50.842155,4.323313,31.10,17.40,0.00,129
$data,50.842140,4.323288,31.10,17.40,0.00,144
$data,50.842140,4.323288,31.10,17.40,0.00,130
$data,50.842121,4.323258,30.90,17.40,0.05,182
$data,50.842121,4.323258,30.90,17.40,0.00,128
$data,50.842113,4.323232,30.90,17.40,0.00,157
$data,50.842113,4.323232,30.90,17.40,0.00,113
$data,50.842105,4.323215,30.70,17.40,0.00,134
$data,50.842105,4.323215,30.70,17.40,0.05,118
$data,50.842105,4.323204,30.70,17.40,0.00,146
$data,50.842105,4.323204,30.70,17.40,0.00,135
$data,50.842113,4.323205,31.00,17.50,0.00,165
$data,50.842113,4.323205,31.00,17.50,0.00,144
$data,50.842105,4.323202,31.00,17.50,0.00,144
$data,50.842105,4.323202,31.00,17.50,0.00,135
$data,50.842105,4.323198,30.70,17.50,0.20,167
$data,50.842105,4.323198,30.70,17.50,0.30,0
$data,50.842098,4.323198,30.70,17.50,0.00,119
$data,50.842098,4.323198,30.70,17.50,0.10,134
$data,50.842098,4.323200,30.60,17.40,0.10,122
$data,50.842098,4.323200,30.60,17.40,0.05,110
$data,50.842098,4.323200,30.60,17.40,0.00,164
$data,50.842098,4.323200,30.60,17.40,0.00,150
$data,50.842098,4.323200,31.10,17.50,0.00,152
$data,50.842098,4.323200,31.10,17.50,0.00,119
$data,50.842098,4.323200,31.10,17.50,0.00,134
$data,50.842098,4.323200,31.10,17.50,0.00,149
$data,50.842098,4.323200,31.30,17.50,0.00,123
$data,50.842098,4.323200,31.30,17.50,0.00,151
$data,50.842098,4.323200,31.30,17.50,0.00,147
$data,50.842098,4.323200,31.30,17.50,0.00,103
$data,50.842098,4.323200,31.40,17.50,0.00,160
$data,50.842098,4.323200,31.40,17.50,0.00,180
$data,50.842098,4.323200,31.40,17.50,0.00,153
$data,50.842098,4.323200,31.40,17.50,0.00,125
$data,50.842098,4.323202,31.50,17.50,0.00,153
$data,50.842098,4.323206,31.50,17.50,0.00,139
$data,50.842098,4.323206,31.50,17.50,0.00,147
$data,50.842098,4.323208,31.20,17.50,0.05,138
$data,50.842090,4.323215,31.20,17.50,0.00,145
$data,50.842090,4.323215,31.20,17.50,0.00,105
$data,50.842090,4.323215,31.40,17.50,0.00,141
$data,50.842098,4.323202,31.40,17.50,0.00,116
$data,50.842098,4.323202,31.40,17.50,0.00,132
$data,50.842098,4.323202,31.60,17.50,0.00,133
$data,50.842098,4.323194,31.60,17.50,0.00,134
$data,50.842098,4.323194,31.60,17.50,0.00,115
$data,50.842098,4.323194,31.40,17.50,0.10,122
$data,50.842098,4.323194,31.40,17.50,0.10,150
$data,50.842098,4.323194,31.40,17.50,0.00,155
$data,50.842098,4.323194,31.40,17.50,0.05,120
$data,50.842098,4.323194,31.10,17.40,0.00,141
$data,50.842098,4.323194,31.10,17.40,0.00,154
$data,50.842098,4.323194,31.10,17.40,0.00,97
$data,50.842098,4.323194,31.30,17.50,0.00,157
$data,50.842098,4.323194,31.30,17.50,0.00,122
$data,50.842098,4.323194,31.30,17.50,0.00,162
$data,50.842098,4.323194,31.30,17.50,0.00,128
$data,50.842098,4.323194,31.10,17.50,0.00,129
$data,50.842098,4.323194,31.10,17.50,0.00,146
$data,50.842098,4.323194,31.10,17.50,0.00,137
$data,50.842098,4.323194,30.70,17.40,0.00,142
$data,50.842098,4.323202,30.70,17.40,0.00,142
$data,50.842098,4.323202,30.70,17.40,0.00,128
$data,50.842098,4.323202,30.60,17.40,0.05,143
$data,50.842098,4.323202,30.60,17.40,0.00,160
$data,50.842098,4.323202,30.60,17.40,0.00,73
$data,50.842098,4.323202,30.60,17.40,0.00,175
$data,50.842098,4.323202,30.60,17.40,0.00,164
$data,50.842098,4.323202,30.60,17.40,0.00,121
$data,50.842098,4.323202,30.60,17.40,0.15,138
$data,50.842098,4.323202,30.70,17.40,0.10,173
$data,50.842098,4.323202,30.70,17.40,0.15,143
$data,50.842098,4.323202,30.70,17.40,0.00,166
$data,50.842098,4.323202,30.70,17.40,0.00,109
$data,50.842098,4.323202,30.60,17.40,0.00,172
$data,50.842098,4.323202,30.60,17.40,0.05,147
$data,50.842098,4.323202,30.60,17.40,0.00,92
$data,50.842098,4.323202,30.60,17.40,0.00,124
$data,50.842098,4.323202,30.50,17.40,0.00,143
$data,50.842098,4.323202,30.50,17.40,0.00,154
$data,50.842098,4.323202,30.50,17.40,0.00,112
$data,50.842098,4.323202,30.40,17.40,0.00,162
$data,50.842098,4.323202,30.40,17.40,0.00,103
$data,50.842098,4.323202,30.10,17.40,0.00,151
$data,50.842098,4.323202,30.10,17.40,0.00,106
$data,50.842098,4.323202,30.40,17.40,0.05,168
$data,50.842098,4.323202,30.40,17.40,0.05,149
$data,50.842098,4.323202,30.40,17.40,0.00,134
$data,50.842098,4.323202,30.40,17.40,0.00,120
$data,50.842098,4.323200,30.80,17.40,0.05,164
$data,50.842098,4.323200,30.80,17.40,0.00,138
$data,50.842098,4.323200,30.80,17.40,0.05,96
$data,50.842098,4.323200,30.80,17.40,0.00,96
$data,50.842098,4.323200,30.80,17.40,0.10,179
$data,50.842098,4.323192,30.80,17.40,0.10,144
$data,50.842098,4.323192,30.80,17.40,0.10,259
$data,50.842098,4.323185,30.80,17.40,0.90,158
$data,50.842098,4.323185,30.80,17.40,0.45,136
$data,50.842082,4.323180,31.00,17.40,0.25,11
$data,50.842082,4.323180,31.00,17.40,0.15,263
$data,50.842090,4.323183,30.90,17.40,0.00,157
$data,50.842090,4.323183,30.90,17.40,0.05,159
$data,50.842105,4.323194,30.90,17.40,0.50,143
$data,50.842105,4.323206,30.90,17.40,0.15,152
$data,50.842105,4.323206,30.90,17.40,0.15,167
$data,50.842128,4.323225,30.70,17.40,0.20,120
$data,50.842128,4.323225,30.70,17.40,0.15,148
$data,50.842155,4.323210,31.80,17.40,0.00,171
$data,50.842155,4.323210,31.80,17.40,0.10,122
$data,50.842170,4.323204,32.80,17.30,0.00,142
$data,50.842170,4.323204,32.80,17.30,0.00,146
$data,50.842197,4.323192,33.30,17.30,0.05,134
$data,50.842197,4.323192,33.30,17.30,0.05,91
$data,50.842205,4.323182,33.60,17.20,0.05,106
